,FIPS_ST,FIPS_CTY,crime_rate_2010,crime_rate_2011,crime_rate_2012,crime_rate_2013,crime_rate_2014
846,19,101,0.020661402362999466,0.017778040281141102,0.018364928909952605,0.02368296716276872,0.023443527805804498
847,19,103,0.021301630476306902,0.02214081038558301,0.024274825164352996,0.02520643827098006,0.022517174115851073
848,19,105,0.012258939819749976,0.010363443555384171,0.01464770661819737,0.01228121071463108,0.006639526994281283
849,19,107,0.0007611074112834174,0.00236607987885671,0.0018237665578805912,0.005597375024126616,0.006404833836858006
850,19,109,0.00817088078234575,0.009152585765488991,0.00821687370600414,0.007894050104384133,0.00607723975691041
851,19,111,0.032848140092577104,0.03686546463245492,0.03327833552392405,0.02898591391211628,0.026240618348829393
852,19,113,0.03144025830153485,0.029708192830096264,0.029254092825039008,0.028817541111981208,0.030277833924404182
853,19,115,0.007376833230877317,0.006988730671791736,0.009550512573381232,0.00558461129332506,0.0059386633575607166
854,19,117,0.023038885142728702,0.023029625489100057,0.029163382501970498,0.03226175494794646,0.023493009397203758
855,19,119,0.00841452612931798,0.009581497797356828,0.012478108581436076,0.008223328283921229,0.012338938632889276
856,19,121,0.0117354423113719,0.014719878180318507,0.026898130484547884,0.011104729082902547,0.01005709836491046
857,19,123,0.016308475939412894,0.018490532491777047,0.017420524384312686,0.016517916611162916,0.02069610112159516
858,19,125,0.017333544203700774,0.01424536411641901,0.010894941634241245,0.01355697593942108,0.014552758875133229
859,19,127,0.032400118086990747,0.030297839015197867,0.027905393908456696,0.024790970918752896,0.025100230834649497
860,19,129,0.024968457400889835,0.02893380895759017,0.027176079734219268,0.02093887200270179,0.018075527482865207
861,19,131,0.0051039346696362285,0.006173474637308365,0.010090609555189456,0.008845873660110313,0.006686866576115349
862,19,133,0.013848317645786,0.003186235462800701,0.014447439353099731,0.014047410008779631,0.012184412733260154
863,19,135,0.012421580928481807,0.012980529206190713,0.01854828737479906,0.015898447128420014,0.008836341008089608
864,19,137,0.028735632183908046,0.04331254331254331,0.031348511383537656,0.049697185607410044,0.02052220830523172
865,19,139,0.025921160369633874,0.02769438432358212,0.028594029920197297,0.019911247415255223,0.018210609659540775
866,19,141,0.008265036810668149,0.009534996199820355,0.00981423063441991,0.01230899830220713,0.01465856274579907
867,19,143,0.0024760136180748994,0.0013854679802955665,0.001880288310874334,0.0008159268929503916,0.00210867802108678
868,19,145,0.020336429826763747,0.017546050577583516,0.025110598791201946,0.02263597525983549,0.01453062264992671
869,19,147,0.007748646640484025,0.011826821541710665,0.012161590524534686,0.010582010582010581,0.012676210250245875
870,19,149,0.013607620267349716,0.01341720746904487,0.01004281198735646,0.012544587391286922,0.0126374725054989
871,19,151,0.006839945280437756,0.011567773543821448,0.01193118756936737,0.007154882154882155,0.005325112107623318
872,19,153,0.03701699795652982,0.03963751276282173,0.03777297499185829,0.03545139918034796,0.03260477608939378
873,19,155,0.05158977221494665,0.06095295047305811,0.06205728528669273,0.06330856337846412,0.055894593836930975
874,19,157,0.016178492122237497,0.013096302529848,0.014726916353234094,0.014572435144656774,0.016213304605440345
876,19,161,0.008502415458937198,0.009667156142927067,0.007489543818694679,0.011573782865769279,0.006185155626496409
877,19,163,0.040115237495763324,0.03881653812112783,0.03354494257884584,0.03448010649312232,0.0333786189450014
878,19,165,0.000849737997450786,0.0016906170752324597,0.0007129616426636247,0.002003147803691515,0.0
879,19,167,0.008454209939061024,0.00661714480874317,0.008669783255418614,0.006731740154830024,0.01303586297987194
880,19,169,0.028076210046682003,0.028985346235460112,0.024097054804412793,0.023109712420296153,0.01903166165934828
881,19,171,0.01249160510409671,0.007349011223944415,0.011686479951642152,0.015318627450980392,0.013501594409390054
882,19,173,0.005698907709355707,0.0025196850393700786,0.0031600568810238585,0.0035529715762273903,0.004236597686165879
883,19,175,0.019865964576352323,0.019682539682539683,0.013419088454819756,0.013434487118697646,0.01639214444092493
884,19,177,0.012417437252311756,0.009592641261498029,0.010080912587876377,0.010357815442561206,0.011590296495956873
885,19,179,0.03191578947368421,0.030017871104657656,0.03338207998200124,0.042375756205122406,0.03666977427465604
886,19,181,0.01611681990265008,0.016678503023651193,0.01666915353953062,0.01732720455845284,0.01769800163559731
887,19,183,0.011472539624032437,0.014025116875973966,0.011485870556061987,0.011069273692328631,0.009214508333709744
888,19,185,0.005466187724504139,0.004660556159701725,0.0026843518079898944,0.0031525851197982345,0.007168458781362007
889,19,187,0.04295898771472917,0.040379985344917824,0.0396497910384595,0.04035403943934788,0.04345117161045645
