,Population,Hispanic_Latino,White,Black,Asian,Urban,NAME,state,county,Hispanic_Latino_share,White_share,Black_share,Asian_share
2014,5395,80,5218,8,16,0,McHenry County,38,049,0.014828544949026877,0.967191844300278,0.0014828544949026877,0.0029657089898053753
2015,2809,38,2725,6,10,0,McIntosh County,38,051,0.013527945888216448,0.9700961196155216,0.002135991456034176,0.00355998576005696
2016,6360,139,4746,4,19,0,McKenzie County,38,053,0.021855345911949684,0.7462264150943396,0.0006289308176100629,0.002987421383647799
2017,8962,111,8115,6,12,0,McLean County,38,055,0.012385628207989288,0.9054898460165142,0.0006694934166480696,0.0013389868332961392
2018,8424,121,7996,16,27,0,Mercer County,38,057,0.01436372269705603,0.9491927825261158,0.001899335232668566,0.003205128205128205
2019,27471,400,25537,112,53,0,Morton County,38,059,0.014560809581012704,0.9295984856758036,0.004077026682683557,0.0019293072694841833
2020,7673,286,4931,16,15,0,Mountrail County,38,061,0.03727355662713411,0.6426430340153786,0.0020852339371823275,0.0019549068161084323
2021,3126,33,3018,8,2,0,Nelson County,38,063,0.01055662188099808,0.9654510556621881,0.0025591810620601407,0.0006397952655150352
2022,1846,19,1782,3,4,0,Oliver County,38,065,0.010292524377031419,0.9653304442036836,0.0016251354279523294,0.0021668472372697724
2023,7413,190,6947,21,11,0,Pembina County,38,067,0.025630648860110617,0.9371374612167813,0.0028328611898017,0.0014838796708485094
2024,4357,44,4084,19,3,0,Pierce County,38,069,0.010098691760385586,0.937342207941244,0.004360798714711958,0.0006885471654808355
2025,11451,137,9980,41,45,0,Ramsey County,38,071,0.01196402060955375,0.8715396035280761,0.0035804733211073267,0.0039297877914592615
2026,5457,66,5285,19,20,0,Ransom County,38,073,0.012094557449147883,0.9684808502840389,0.0034817665383910573,0.003665017408832692
2027,2470,24,2401,2,5,0,Renville County,38,075,0.009716599190283401,0.9720647773279352,0.0008097165991902834,0.0020242914979757085
2028,16321,271,15351,110,88,0,Richland County,38,077,0.016604374731940444,0.9405673671956375,0.006739783101525642,0.005391826481220514
2029,13937,133,2802,21,16,0,Rolette County,38,079,0.009542943244600702,0.20104757121331707,0.0015067805123053742,0.0011480232474707613
2030,3829,51,3717,2,9,0,Sargent County,38,081,0.013319404544267433,0.9707495429616088,0.0005223295899712719,0.0023504831548707234
2031,1321,16,1272,0,2,0,Sheridan County,38,083,0.012112036336109008,0.9629068887206662,0.0,0.001514004542013626
2032,4153,82,517,6,4,0,Sioux County,38,085,0.019744762822056346,0.12448832169516012,0.0014447387430772936,0.000963159162051529
2033,727,12,707,0,0,0,Slope County,38,087,0.016506189821182942,0.9724896836313618,0.0,0.0
2034,24199,454,22765,186,288,0,Stark County,38,089,0.018761105830819455,0.940741352948469,0.007686268027604446,0.011901318236290755
2035,1975,20,1916,3,2,0,Steele County,38,091,0.010126582278481013,0.970126582278481,0.0015189873417721519,0.0010126582278481013
2036,21100,361,19996,126,99,0,Stutsman County,38,093,0.017109004739336492,0.9476777251184834,0.005971563981042654,0.004691943127962085
2037,2246,10,2165,2,1,0,Towner County,38,095,0.004452359750667854,0.9639358860195903,0.0008904719501335708,0.0004452359750667854
2038,8121,214,7693,39,21,0,Traill County,38,097,0.026351434552395026,0.94729713089521,0.004802364240857037,0.0025858884373845584
2039,11119,969,9834,24,36,0,Walsh County,38,099,0.08714812483136973,0.8844320532421981,0.0021584674880834607,0.003237701232125191
2040,61675,1869,54717,1469,550,0,Ward County,38,101,0.030304012971220106,0.8871828131333603,0.023818402918524523,0.008917713822456425
2041,4207,21,4143,3,4,0,Wells County,38,103,0.004991680532445923,0.9847872593296886,0.0007130972189208462,0.0009507962918944616
2042,22398,436,20364,57,78,0,Williams County,38,105,0.019466023752120726,0.9091883203857487,0.0025448700776855076,0.0034824537905170103
2043,28550,243,27713,84,31,0,Adams County,39,001,0.00851138353765324,0.9706830122591944,0.0029422066549912433,0.001085814360770578
2044,106331,2513,87708,12508,725,0,Allen County,39,003,0.023633747449003584,0.8248582257290913,0.11763267532516387,0.006818331436739991
2045,53139,501,51352,395,275,0,Ashland County,39,005,0.00942810365268447,0.9663712151150755,0.00743333521519035,0.005175106795385687
2046,101497,3441,92126,3467,372,0,Ashtabula County,39,007,0.0339024798762525,0.9076721479452594,0.034158645083105905,0.0036651329595948647
2047,64757,1002,58779,1741,1741,0,Athens County,39,009,0.015473230693206911,0.9076856556047995,0.02688512438809704,0.02688512438809704
2048,45949,543,44625,124,165,0,Auglaize County,39,011,0.011817449781279245,0.9711854447322031,0.0026986441489477465,0.0035909377788417595
2049,70400,429,65902,2815,257,0,Belmont County,39,013,0.00609375,0.9361079545454546,0.039985795454545454,0.003650568181818182
2050,44846,269,43570,382,107,0,Brown County,39,015,0.005998305311510503,0.971547072202649,0.008518039513000045,0.0023859430049502743
2051,368130,14670,310183,26463,8759,0,Butler County,39,017,0.03985005297041806,0.842590932551001,0.07188493195338604,0.02379322521935186
2052,28836,238,28044,133,56,0,Carroll County,39,019,0.00825357192398391,0.9725343320848939,0.004612290192814538,0.0019420169232903315
2053,40097,451,37743,874,151,0,Champaign County,39,021,0.011247724268648528,0.9412923660124198,0.021797141930817766,0.0037658677706561587
2054,138333,3805,117976,11999,849,0,Clark County,39,023,0.027506090376121388,0.8528406092544801,0.08673996804811578,0.006137364186419726
2055,197363,2896,187331,2234,1900,0,Clermont County,39,025,0.014673469697967704,0.9491698038639461,0.011319244235241662,0.009626931086373839
2056,42040,559,39496,905,211,0,Clinton County,39,027,0.01329686013320647,0.9394862036156042,0.021527117031398667,0.005019029495718363
2057,107841,1348,102326,2323,319,0,Columbiana County,39,029,0.012499884088611938,0.9488598955870217,0.021540972357452174,0.0029580586233436262
2058,36901,279,35632,391,103,0,Coshocton County,39,031,0.0075607707108208445,0.9656106880572343,0.010595918809788352,0.00279125226958619
2059,43784,533,42227,375,156,0,Crawford County,39,033,0.012173396674584324,0.964439064498447,0.008564772519641878,0.0035629453681710215
2060,1280122,61270,785977,374968,32615,0,Cuyahoga County,39,035,0.04786262559349812,0.6139860107083543,0.292915831459814,0.025478040374276825
2061,52959,646,51365,233,159,0,Darke County,39,037,0.012198115523329368,0.9699012443588436,0.00439962990237731,0.003002322551407693
2062,39037,3409,34345,666,117,0,Defiance County,39,039,0.08732740733150601,0.8798063375771704,0.017060737249276328,0.002997156543791787
2063,174214,3669,153969,5756,7393,0,Delaware County,39,041,0.02106030514195185,0.8837923473429231,0.033039824583558156,0.04243631395869448
2064,77079,2604,65463,6534,456,0,Erie County,39,043,0.03378352080333165,0.8492974740201611,0.08477017086365936,0.005916008251274666
2065,146156,2510,130377,8609,1626,0,Fairfield County,39,045,0.017173431128383373,0.8920400120419278,0.058902816169024874,0.011125099209064288
2066,29030,520,27227,569,151,0,Fayette County,39,047,0.017912504305890458,0.9378918360316914,0.01960041336548398,0.0052015156734412675
2067,1163414,55718,783048,244200,44723,0,Franklin County,39,049,0.04789180807519937,0.673060492653518,0.20989948547980342,0.03844117399309274
2068,42698,3341,38569,138,176,0,Fulton County,39,051,0.07824722469436507,0.9032975783409058,0.0032320014988992457,0.004121972926132372
2069,30934,275,29150,800,139,0,Gallia County,39,053,0.008889894614340208,0.9423288291200621,0.025861511605353334,0.004493437641430142
2070,93389,1001,89766,1187,552,0,Geauga County,39,055,0.01071860711646982,0.961205281135894,0.012710276370878798,0.005910760367923417
2071,161573,3439,137440,11506,4663,0,Greene County,39,057,0.021284496790924225,0.8506371732900918,0.07121239315974823,0.02886001992907231
2072,40087,349,38276,580,109,0,Guernsey County,39,059,0.008706064310125477,0.9548232594107815,0.014468530945194203,0.002719085987976152
2073,802374,20607,542273,204748,16080,0,Hamilton County,39,061,0.02568253707124109,0.6758357075378814,0.25517775999720826,0.020040529728032067
2074,74782,3363,67888,1084,1258,0,Hancock County,39,063,0.044970714877911794,0.9078120403305608,0.014495466823567168,0.0168222299483833
2075,32058,407,30774,255,180,0,Hardin County,39,065,0.012695738973111236,0.9599475949840913,0.00795433277185102,0.005614823133071308
2076,15864,79,15169,324,22,0,Harrison County,39,067,0.004979828542612204,0.95619011598588,0.02042360060514372,0.0013867876954109935
2077,28215,1860,25861,103,103,0,Henry County,39,069,0.0659223817118554,0.9165692007797271,0.0036505404926457556,0.0036505404926457556
2078,43589,319,41852,597,99,0,Highland County,39,071,0.007318360136731744,0.9601504966849435,0.013696115992566931,0.002271215214847783
2079,29380,198,28509,215,47,0,Hocking County,39,073,0.00673927842069435,0.970353982300885,0.007317903335602451,0.0015997277059223963
2080,42366,329,41607,123,49,0,Holmes County,39,075,0.007765661143369683,0.9820846905537459,0.0029032714912901854,0.00115658782986357
2081,59626,3333,54649,560,170,0,Huron County,39,077,0.05589843356924831,0.9165297018079361,0.009391876027236441,0.0028511052225539193
2082,33225,265,32096,191,109,0,Jackson County,39,079,0.007975921745673438,0.9660195635816403,0.005748683220466516,0.0032806621519939805
2083,69709,773,63519,3856,284,0,Jefferson County,39,081,0.01108895551506979,0.9112022837797128,0.055315669425755644,0.00407407938716665
2084,60921,737,58498,485,348,0,Knox County,39,083,0.012097634641585003,0.9602271794619262,0.007961129988017268,0.0057123159501649675
2085,230041,7825,208994,7156,2586,0,Lake County,39,085,0.03401567546654727,0.908507613860138,0.031107498228576645,0.011241474345877474
2086,62450,445,59547,1267,240,0,Lawrence County,39,087,0.007125700560448358,0.9535148118494796,0.020288230584467572,0.003843074459567654
2087,166492,2312,153811,5643,1224,0,Licking County,39,089,0.013886553107656824,0.9238341782187732,0.03389352040938904,0.007351704586406554
2088,45858,539,43385,728,238,0,Logan County,39,091,0.011753674386148546,0.9460726590780235,0.01587509267739544,0.005189934144533124
2089,301356,25290,241543,24289,2758,0,Lorain County,39,093,0.0839206785330307,0.80152046085029,0.08059902573700209,0.009151966445001925
2090,441815,26974,313596,82541,6676,0,Lucas County,39,095,0.061052703054445864,0.7097902968437015,0.18682253884544436,0.015110396885574279
2091,43435,622,38994,2852,231,0,Madison County,39,097,0.014320248647404167,0.8977552664901577,0.06566133302636123,0.005318291700241741
2092,238823,11136,185230,36400,1647,0,Mahoning County,39,099,0.04662867479262885,0.7755953153590734,0.1524141309672854,0.006896320706129644
2093,66501,1503,59733,3754,326,0,Marion County,39,101,0.022601163892272298,0.8982270943294086,0.05645027894317379,0.00490218192207636
2094,172332,2747,163794,1982,1638,0,Medina County,39,103,0.0159401620128589,0.9504560963721189,0.011501056101014321,0.009504909128890746
2095,23770,115,23087,202,51,0,Meigs County,39,105,0.004838031131678587,0.971266302061422,0.008498106857383256,0.002145561632309634
2096,40814,614,39453,91,180,0,Mercer County,39,107,0.015043857499877493,0.9666535992551576,0.0022296270887440586,0.004410251384328907
2097,102506,1341,95908,2063,1213,0,Miami County,39,109,0.013082161044231558,0.9356330361149591,0.02012565118139426,0.011833453651493572
2098,14642,59,14326,60,16,0,Monroe County,39,111,0.004029504166097528,0.9784182488731048,0.004097800846878842,0.0010927468925010244
2099,535153,12177,388917,111105,9195,0,Montgomery County,39,113,0.022754240376116737,0.7267398295440743,0.20761352360913607,0.017182002156392658
2100,15054,97,13972,428,17,0,Morgan County,39,115,0.006443470174040122,0.9281254151720473,0.028430981798857446,0.001129267968646207
2101,34827,380,33772,117,84,0,Morrow County,39,117,0.010911074740861976,0.9697074109168174,0.0033594624860022394,0.002411921784822121
2102,86074,650,79600,3214,285,0,Muskingum County,39,119,0.007551641610707066,0.9247856495573576,0.03733996328740386,0.0033111043985407907
2103,14645,52,14036,368,20,0,Noble County,39,121,0.0035506998975759646,0.9584158415841584,0.02512803004438375,0.0013656538067599864
2104,41428,1755,38780,302,114,0,Ottawa County,39,123,0.042362653277976246,0.9360818769914068,0.007289755720768562,0.002751762093270252
2105,19614,838,18348,158,38,0,Paulding County,39,125,0.04272458448047313,0.935454267360049,0.008055470582237177,0.001937391659019068
2106,36058,195,35170,92,37,0,Perry County,39,127,0.0054079538521271285,0.9753730101503134,0.0025514448943369018,0.0010261245770702757
2107,55698,588,52259,1876,206,0,Pickaway County,39,129,0.010556932026284606,0.9382563108190599,0.0336816402743366,0.0036985170024058313
2108,28709,207,27610,251,55,0,Pike County,39,131,0.007210282489811558,0.9617193214671358,0.008742902922428507,0.0019157755407711867
2109,161419,2073,147527,6611,2283,0,Portage County,39,133,0.012842354369683865,0.9139382600561272,0.04095552568161121,0.014143316462126515
2110,42270,254,41088,177,170,0,Preble County,39,135,0.0060089898273006865,0.9720369056068133,0.00418736692689851,0.0040217648450437665
2111,34499,1890,32246,79,78,0,Putnam County,39,137,0.05478419664338097,0.9346937592393982,0.0022899214469984637,0.0022609350995681033
2112,124475,1732,107726,11612,800,0,Richland County,39,139,0.013914440650733079,0.8654428600120506,0.09328780879694717,0.006426993372163085
2113,78064,748,70378,4804,295,0,Ross County,39,141,0.009581881533101045,0.9015423242467718,0.061539249846279974,0.0037789506046320967
2114,60944,5435,52527,1624,185,0,Sandusky County,39,143,0.08918023103176687,0.8618896035704909,0.026647414019427672,0.0030355736413756893
2115,79499,888,74531,2107,248,0,Scioto County,39,145,0.011169951823293375,0.9375086479075209,0.026503478031170202,0.003119536094793645
2116,56745,2524,51739,1227,321,0,Seneca County,39,147,0.044479689840514584,0.9117807736364437,0.02162305048902987,0.005656886069257203
2117,49423,661,46423,928,421,0,Shelby County,39,149,0.013374339882241062,0.9392995164194808,0.01877668292090727,0.008518301195799527
2118,375586,5965,329497,28272,2736,0,Stark County,39,151,0.015881848631205637,0.8772877583296502,0.07527437124919459,0.007284616572502702
2119,541781,8660,431624,77373,11841,0,Summit County,39,153,0.01598431838694971,0.7966761477423535,0.14281231715397918,0.021855694459569457
2120,210312,2801,185388,17200,979,0,Trumbull County,39,155,0.01331830803758226,0.8814903571836129,0.08178325535395033,0.004654988778576591
2121,92582,1767,88614,696,286,0,Tuscarawas County,39,157,0.019085783413622517,0.9571406968957249,0.007517660020306323,0.0030891533991488627
2122,52300,661,48169,1202,1419,0,Union County,39,159,0.012638623326959846,0.9210133843212237,0.022982791586998088,0.027131931166347992
