,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_region,municipality,gps_code,iata_code,local_code
16763,24063,PA95,heliport,Turnpike Nr 1 Heliport,40.2168,-76.783,348,US-PA,Harrisburg,PA95,,PA95
16764,24188,PN81,heliport,Air One Enterprise Heliport,40.3664,-76.7326,446,US-PA,Harrisburg,PN81,,PN81
16765,24287,PS51,heliport,Anzio Heliport,40.2806,-76.8164,500,US-PA,Harrisburg,PS51,,PS51
16766,16367,AR80,heliport,North Arkansas Medical Center Heliport,36.2365,-93.1093,1150,US-AR,Harrison,AR80,,AR80
16767,15088,8NJ5,heliport,Kennedy Stadium Heliport,40.7473,-74.1576,7,US-NJ,Harrison,8NJ5,,8NJ5
16768,12716,5VA6,heliport,Rockingham Heliport,38.4843,-78.8678,1500,US-VA,Harrisonburg,5VA6,,5VA6
16769,25379,US-VA47,heliport,Rockingham Memorial Hospital Heliport,38.4401,-78.872,1360,US-VA,Harrisonburg,VA47,,VA47
16770,8400,1KY6,heliport,Haggin Heliport,37.7559,-84.8497,920,US-KY,Harrodsburg,1KY6,,1KY6
16771,24528,SD50,small_airport,Harrold Municipal Airport,44.5309,-99.7475,1787,US-SD,Harrold,SD50,,SD50
16772,7152,0CT5,heliport,St Francis Hospital Heliport,41.7745,-72.699,184,US-CT,Hartford,0CT5,,0CT5
16773,7156,0CT9,heliport,Hartford Hospital Heliport,41.7545,-72.6787,211,US-CT,Hartford,0CT9,,0CT9
16774,16964,CT06,heliport,Delta One Heliport,41.789,-72.6606,21,US-CT,Hartford,CT06,,CT06
16775,16974,CT17,heliport,United Technology Corp. Heliport,41.7657,-72.6734,351,US-CT,Hartford,CT17,,CT17
16776,16975,CT18,heliport,State Emergency Heliport,41.7648,-72.682,65,US-CT,Hartford,CT18,,CT18
16777,17028,CT73,heliport,South Meadows Heliport,41.7232,-72.8601,200,US-CT,Hartford,CT73,,CT73
16778,7262,0KY2,heliport,Mgt Station 2105 Heliport,37.5056,-86.8375,540,US-KY,Hartford,0KY2,,0KY2
16779,21945,ME11,seaplane_base,Cooper Seaplane Base,44.3423,-70.2878,373,US-ME,Hartford,ME11,,ME11
16780,12386,5IA9,heliport,Community Memorial Health Center Heliport,43.1836,-95.4897,1474,US-IA,Hartley,5IA9,,5IA9
16781,26007,WV24,heliport,Allegheny Mining Heliport,39.3193,-79.1717,2650,US-WV,Hartmansville,WV24,,WV24
16782,11333,4AL4,heliport,Froberg Heliport,34.4272,-86.915,630,US-AL,Hartselle,4AL4,,4AL4
16783,15419,94IN,heliport,White's Heliport,39.2806,-85.7125,771,US-IN,Hartsville,94IN,,94IN
16784,10775,3SC3,heliport,Carolina Pines Regional Medical Center Heliport,34.3494,-80.1033,228,US-SC,Hartsville,3SC3,,3SC3
16785,12129,57IL,heliport,Motorola Csg-Harvard Heliport,42.4381,-88.6036,1065,US-IL,Harvard,57IL,,57IL
16786,14957,8IL4,heliport,Mercy Harvard Hospital Heliport,42.4264,-88.6079,980,US-IL,Harvard,8IL4,,8IL4
16787,18064,IL92,heliport,Ingalls Memorial Hospital Heliport,41.6064,-87.6603,608,US-IL,Harvey,IL92,,IL92
16788,18182,IS17,heliport,Harvey Police Department Heliport,41.6122,-87.67,605,US-IL,Harvey,IS17,,IS17
16789,22856,ND27,heliport,St Aloisius Medical Center Heliport,47.7669,-99.9314,1595,US-ND,Harvey,ND27,,ND27
16790,8837,21JY,seaplane_base,Soaring Sun Seaplane Base,39.7,-74.1528,,US-NJ,Harvey Cedars,21JY,,21JY
16791,6758,04CT,heliport,Shingle Mill Heliport,41.7551,-73.0524,880,US-CT,Harwinton,04CT,,04CT
16792,22968,NE90,heliport,Mary Lanning Memorial Hospital Heliport,40.5914,-98.3875,1925,US-NE,Hastings,NE90,,NE90
16793,12630,5PN4,heliport,Mahon Heliport,40.1544,-75.0753,235,US-PA,Hatboro,5PN4,,5PN4
16794,22382,MS81,heliport,Forrest General Hospital Heliport,31.3192,-89.3303,200,US-MS,Hattiesburg,MS81,,MS81
16795,17815,ID38,heliport,Sutherland Heliport,47.7799,-117.01,2100,US-ID,Hauser Lake,ID38,,ID38
16796,9963,31IS,heliport,Mason District Hospital Heliport,40.3078,-90.0546,479,US-IL,Havana,31IS,,31IS
16797,9627,2NH9,closed,Brookside Heliport,44.0281,-72.0108,700,US-NH,Haverhill,,,
16798,12579,5NY8,heliport,Bowline Point Heliport,41.2057,-73.964,10,US-NY,Haverstraw,5NY8,,5NY8
16799,17606,H43,heliport,Haverstraw Heliport,41.2109,-73.9693,12,US-NY,Haverstraw,H43,,H43
16800,21736,M06,seaplane_base,Havre De Grace Seaplane Base,39.5415,-76.0697,,US-MD,Havre De Grace,M06,,M06
16801,21853,MD08,heliport,Gregory May Heliport,39.5346,-76.1063,51,US-MD,Havre De Grace,MD08,,MD08
16802,15561,98IA,heliport,Hawarden Heliport,42.9986,-96.4809,1174,US-IA,Hawarden,98IA,,98IA
16803,17657,HWI,seaplane_base,Hawk Inlet Seaplane Base,58.1274,-134.756,,US-AK,Hawk Inlet,HWI,,HWI
16804,17828,ID51,heliport,Welburn Heliport,47.7832,-116.684,2250,US-ID,Hayden Lake,ID51,,ID51
16805,24651,SN74,heliport,Hays Medical Center Heliport,38.8803,-99.299,2000,US-KS,Hays,SN74,,SN74
16806,25918,WS24,seaplane_base,Round Lake Seaplane Base,46.0069,-91.3104,1346,US-WI,Hayward,WS24,,WS24
16807,14961,8IL8,heliport,South Suburban Hospital Heliport,41.567,-87.6959,665,US-IL,Hazel Crest,8IL8,,8IL8
16808,14947,8II4,heliport,Helton Heliport,39.6145,-86.5208,815,US-IN,Hazelwood,8II4,,8II4
16809,16341,AR52,heliport,Hazen Heliport,34.7804,-91.5826,230,US-AR,Hazen,AR52,,AR52
16810,22876,ND50,heliport,Sakakawea Medical Center Heliport,47.2983,-101.613,1756,US-ND,Hazen,ND50,,ND50
16811,24262,PS22,heliport,Hazleton General Hospital Heliport,40.9494,-75.9636,1670,US-PA,Hazleton,PS22,,PS22
16812,14045,7AK7,heliport,Era Denali Heliport,63.7384,-148.882,1580,US-AK,Healy,7AK7,,7AK7
16813,9823,2UT4,heliport,Heber Valley Hospital Heliport,40.4902,-111.406,5681,US-UT,Heber City,2UT4,,2UT4
16814,17930,II46,heliport,Carlson Farms Heliport,41.3883,-87.2139,735,US-IN,Hebron,II46,,II46
16815,14615,83OI,heliport,M P W Heliport,39.9545,-82.5274,900,US-OH,Hebron,83OI,,83OI
16816,16364,AR77,heliport,Helena Hospital Heliport,34.5098,-90.6262,215,US-AR,Helena,AR77,,AR77
16817,22432,MT35,heliport,St Peter's Community Hospital Heliport,46.5847,-111.997,4115,US-MT,Helena,MT35,,MT35
16818,22458,MT61,closed,Red Mountain Heliport,46.5166,-112.201,5550,US-MT,Helena,,,
16819,16605,CA74,heliport,Hemet Valley Hospital Helistop,33.75,-116.959,1250,US-CA,Hemet,CA74,,CA74
16820,7420,0NK4,heliport,Medical Center Heliport,40.7259,-73.5537,80,US-NY,Hempstead,0NK4,,0NK4
16821,12580,5NY9,heliport,Alexander's-Roosevelt Heliport,40.7334,-75.6246,120,US-NY,Hempstead,5NY9,,5NY9
16822,8396,1KY2,heliport,Community Methodist Hospital Heliport,37.8559,-87.5839,460,US-KY,Henderson,1KY2,,1KY2
16823,7395,0NC9,heliport,Maria Parham Health DLP Affiliate Heliport,36.3307,-78.4497,465,US-NC,Henderson,0NC9,,0NC9
16824,8556,1NV2,heliport,Lake Las Vegas Heliport,36.1248,-114.909,1380,US-NV,Henderson,1NV2,,1NV2
16825,23335,NV25,heliport,St. Rose Dominican Hospital Heliport,36.0416,-114.984,1890,US-NV,Henderson,NV25,,NV25
16826,15287,90NC,heliport,Pardee Memorial Hospital Heliport,35.32,-82.4669,2219,US-NC,Hendersonville,90NC,,90NC
16827,14962,8IL9,seaplane_base,Little Sister Seaplane Base,41.2,-89.3501,450,US-IL,Hennepin,8IL9,,8IL9
16828,12220,59MO,heliport,Hermann Area Hospital Heliport,38.6928,-91.4513,610,US-MO,Hermann,59MO,,59MO
16829,23523,OG09,heliport,Good Shepherd Hospital Heliport,45.8478,-119.3083,460,US-OR,Hermiston,OG09,,OG09
16830,10580,3M1,heliport,Hermitage Lions Heliport,37.9472,-93.3336,902,US-MO,Hermitage,3M1,,3M1
16831,8628,1PS1,heliport,Hermitage Central Fire Station Heliport,41.2401,-80.4648,1165,US-PA,Hermitage,1PS1,,1PS1
16832,12714,5VA4,heliport,Reston Hospital Center Heliport,38.9626,-77.3625,385,US-VA,Herndon,5VA4,,5VA4
16833,12396,5IL0,heliport,Herrin Hospital Heliport,37.8019,-89.0261,444,US-IL,Herrin,5IL0,,5IL0
16834,12968,64PN,heliport,Hershey Medical Center Heliport,40.2647,-76.675,438,US-PA,Hershey,64PN,,64PN
16835,15162,8PS5,heliport,Hmc Hanger Heliport,40.2618,-76.6839,421,US-PA,Hershey,8PS5,,8PS5
16836,8849,21NC,heliport,Isbell Heliport,36.1867,-76.2794,12,US-NC,Hertford,21NC,,21NC
16837,6582,01CA,heliport,Lugo Substation Heliport,34.3682,-117.3701,3733,US-CA,Hesperia,01CA,,01CA
16838,16675,CD44,heliport,Madden Peak Heliport,37.35,-108.151,10039,US-CO,Hesperus,CD44,,CD44
16839,9248,29IL,heliport,Brown Heliport,40.3111,-88.9511,790,US-IL,Heyworth,29IL,,29IL
16840,8276,1FA5,heliport,Palmetto General Hospital Heliport,25.8866,-80.3266,10,US-FL,Hialeah,1FA5,,1FA5
16841,14099,7FD3,heliport,Central District Police Station Heliport,25.8532,-80.247,36,US-FL,Hialeah,7FD3,,7FD3
16842,14636,84FL,heliport,Capeletti Heliport,25.9254,-80.2998,7,US-FL,Hialeah,84FL,,84FL
16843,12502,5MN3,heliport,Mesabi Regional Medical Center Heliport,47.4099,-92.9288,1359,US-MN,Hibbing,5MN3,,5MN3
16844,15813,9MN0,seaplane_base,Carey Lake Seaplane Base,47.4183,-92.8277,1351,US-MN,Hibbing,9MN0,,9MN0
16845,22780,NC38,heliport,Propst Heliport,35.6283,-81.375,1020,US-NC,Hickory,NC38,,NC38
16846,22809,NC68,heliport,Jarrett Heliport,35.7803,-81.3328,1150,US-NC,Hickory,NC68,,NC68
16847,11710,4T7,heliport,Little C Ranch Heliport,32.0138,-97.9814,1050,US-TX,Hico,4T7,,4T7
16848,7374,0MU6,heliport,Bradbury-Rolf Memorial Heliport,39.0733,-93.7359,815,US-MO,Higginsville,0MU6,,0MU6
16849,7967,15TE,heliport,Arco High Island Heliport,29.6197,-94.2071,5,US-TX,High Island,15TE,,15TE
16850,6856,05VT,heliport,Port of Highgate Springs Heliport,45.0133,-73.0867,68,US-VT,Highgate Springs,05VT,,05VT
16851,6712,03KS,heliport,Valley Grain Heliport,39.8647,-95.2641,1160,US-KS,Highland,03KS,,03KS
16852,10608,3MI6,heliport,Highland Heliport,42.657,-83.6502,1040,US-MI,Highland,3MI6,,3MI6
16853,22103,13D,heliport,Ponderosa Heliport,42.6291,-83.6831,1017,US-MI,Highland,13D,,13D
16854,14758,87KY,heliport,Midwest Communication Heliport,39.0456,-84.4638,850,US-KY,Highland Heights,87KY,,87KY
16855,15742,9IL5,heliport,City of Highland Park Heliport,42.1983,-87.827,640,US-IL,Highland Park,9IL5,,9IL5
16856,12014,54NJ,seaplane_base,Highlands Seaplane Base,40.4168,-73.9996,,US-NJ,Highlands,54NJ,,54NJ
16857,9636,2NJ8,heliport,Peddie School Heliport,40.2618,-74.5196,106,US-NJ,Hightstown,2NJ8,,2NJ8
16858,14973,8IS4,heliport,Hillsboro Area Hospital Heliport,39.1517,-89.4814,650,US-IL,Hillsboro,8IS4,,8IS4
16859,23633,OH69,heliport,Highland District Medical Heliport,39.2212,-83.6108,988,US-OH,Hillsboro,OH69,,OH69
16860,15134,8OR0,heliport,Danielson Heliport,45.5334,-122.955,204,US-OR,Hillsboro,8OR0,,8OR0
16861,23560,OG46,heliport,Tuality Hospital Heliport,45.5279,-122.98,260,US-OR,Hillsboro,OG46,,OG46
16862,25757,WI63,heliport,St Joseph's Memorial Hospital Heliport,43.6486,-90.3457,960,US-WI,Hillsboro,WI63,,WI63
16863,22062,MI49,heliport,Hillsdale Hospital Heliport,41.9112,-84.6336,1141,US-MI,Hillsdale,MI49,,MI49
16864,17626,HI04,heliport,Hilo Medical Center Heliport,19.7185,-155.1144,487,US-HI,Hilo,HI04,,HI04
16865,9747,2SC3,seaplane_base,Melrose Landing Seaplane Base,32.1392,-80.8681,,US-SC,Hilton Head,2SC3,,2SC3
16866,9748,2SC4,seaplane_base,Salty Fare Landng Seaplane Base,32.2339,-80.7542,,US-SC,Hilton Head,2SC4,,2SC4
16867,13142,69GA,heliport,Liberty Memorial Hospital Heliport,31.8458,-81.5915,56,US-GA,Hinesville,69GA,,69GA
16868,6535,00GE,heliport,Caffrey Heliport,33.8842,-84.7339,957,US-GA,Hiram,00GE,,00GE
16869,13538,6TA5,heliport,Hhi Hitchcock Heliport,29.3336,-95.0266,10,US-TX,Hitchcock,6TA5,,6TA5
16870,6540,00IN,heliport,St Mary Medical Center Heliport,41.5114,-87.2606,634,US-IN,Hobart,00IN,,00IN
16871,12400,5IL4,heliport,Sears Merchandise Group Heliport,42.0756,-88.2111,843,US-IL,Hoffman Estates,5IL4,,5IL4
16872,13298,6IL7,closed,Ameritech Center Heliport,42.0778,-88.1236,842,US-IL,Hoffman Estates,,,
16873,17984,IL03,heliport,Columbia Hoffman Estates Medical Center Heliport,42.0528,-88.1401,807,US-IL,Hoffman Estates,IL03,,IL03
16874,7373,0MU5,heliport,Holden Heliport,38.7197,-93.9944,865,US-MO,Holden,0MU5,,0MU5
16875,11303,49OK,heliport,Holdenville General Hospital Heliport,35.089,-96.3783,864,US-OK,Holdenville,49OK,,49OK
16876,9316,2AR9,heliport,Island Health Clinic Heliport,36.455,-93.7194,1547,US-AR,Holiday Island,2AR9,,2AR9
16877,7773,12MA,heliport,Mellen Street Heliport,42.2071,-71.4427,275,US-MA,Holliston,12MA,,12MA
16878,9061,25MA,heliport,High School Heliport,42.2056,-71.4414,265,US-MA,Holliston,25MA,,25MA
16879,13928,77FD,heliport,Memorial Regional Hospital Heliport,26.0187,-80.1813,62,US-FL,Hollywood,77FD,,77FD
16880,23116,NJ71,heliport,Holmansville Heliport,40.1001,-74.3176,110,US-NJ,Holmansville,NJ71,,NJ71
16881,23118,NJ73,heliport,State Police Holmdel Helispot Heliport,40.3943,-74.1793,240,US-NJ,Holmdel,NJ73,,NJ73
16882,11690,4PN4,closed,Muddy Run Heliport,39.8454,-76.2852,630,US-PA,Holtwood,,,
16883,9256,29MA,heliport,Laminated Heliport,42.2015,-72.5981,135,US-MA,Holyoke,29MA,,29MA
16884,17237,FA47,heliport,South Dade Community Health Center Heliport,25.5659,-80.3506,7,US-FL,Homestead,FA47,,FA47
16885,17288,FD17,heliport,Motorsports Complex Vip Heliport,25.4486,-80.41,6,US-FL,Homestead,FD17,,FD17
16886,17305,FD34,heliport,Motorsports Complex Ems Heliport,25.4536,-80.4114,6,US-FL,Homestead,FD34,,FD34
16887,23941,OR91,heliport,Big Bar Heliport,45.1249,-116.747,1800,US-OR,Homestead,OR91,,OR91
16888,6677,02P,heliport,Stottle Memorial Heliport,40.4036,-77.5566,591,US-PA,Honey Grove,02P,,02P
16889,17629,HI09,heliport,Hon Municipal Building Heliport,21.3043,-157.856,231,US-HI,Honolulu,HI09,,HI09
16890,17634,HI24,heliport,Heco-Waiau Heliport,21.3908,-157.965,6,US-HI,Honolulu,HI24,,HI24
16891,17642,HI38,heliport,The Queen's Medical Center Heliport,21.3092,-157.853,102,US-HI,Honolulu,HI38,,HI38
16892,17643,HI40,heliport,Kuakini Medical Center Heliport,21.3135,-157.847,175,US-HI,Honolulu,HI40,,HI40
16893,17649,HI55,heliport,Moanalua Medical Center Heliport,21.3641,-157.899,18,US-HI,Honolulu,HI55,,HI55
16894,17650,HI56,heliport,Kualoa Ranch Heliport,21.5218,-157.839,125,US-HI,Honolulu,HI56,,HI56
16895,23893,OR43,heliport,Hood River Fire Dept Heliport,45.7029,-121.53,488,US-OR,Hood River,OR43,,OR43
16896,23932,OR82,heliport,United Telephone System Heliport,45.7132,-121.532,100,US-OR,Hood River,OR82,,OR82
16897,7908,14OR,heliport,Air Columbia Heliport,45.7142,-121.518,100,US-OR,Hoodriver,14OR,,14OR
16898,12835,61NH,heliport,Hooksett Safety Center Heliport,43.056,-71.4467,300,US-NH,Hooksett,61NH,,61NH
16899,6594,01IL,heliport,Hoopeston Community Memorial Hospital Heliport,40.4586,-87.6595,583,US-IL,Hoopeston,01IL,,01IL
16900,16259,AL70,heliport,ABC 33/40 Heliport,33.3527,-86.7879,550,US-AL,Hoover,AL70,,AL70
16901,8202,1AR7,heliport,Wadley Regional Medical Center at Hope Heliport,33.6484,-93.5853,375,US-AR,Hope,1AR7,,1AR7
16902,12265,5AR4,heliport,Medical Park Hospital Heliport,33.6482,-93.5855,350,US-AR,Hope,5AR4,,5AR4
16903,9933,30NJ,heliport,Hillside Farm Heliport,40.3923,-74.7791,382,US-NJ,Hopewell,30NJ,,30NJ
16904,14437,7VA3,heliport,Hopewell Heliport,37.2874,-77.2711,35,US-VA,Hopewell,7VA3,,7VA3
16905,14438,7VA4,heliport,Bermuda Hundred Heliport,37.2957,-77.2711,15,US-VA,Hopewell,7VA4,,7VA4
16906,7421,0NK5,heliport,Mid-Hudson Helicopter Service Heliport,41.6062,-73.8276,270,US-NY,Hopewell Junction,0NK5,,0NK5
16907,10678,3NK3,heliport,Linuo American Campus Heliport,41.5339,-73.8334,322,US-NY,Hopewell Junction,3NK3,,3NK3
16908,23187,NK56,heliport,Ibm Fishkill Plant No. 2 Heliport,41.5434,-73.819,250,US-NY,Hopewell Junction,NK56,,NK56
16909,13385,6MN3,heliport,Hopkins Police Heliport,44.9166,-93.4169,918,US-MN,Hopkins,6MN3,,6MN3
16910,11501,4KY6,heliport,Jennie Stuart Medical Center Heliport,36.8611,-87.4947,550,US-KY,Hopkinsville,4KY6,,4KY6
16911,21784,MA41,heliport,Princess Lane Heliport,42.2244,-71.5597,135,US-MA,Hopkinton,MA41,,MA41
16912,8332,1ID2,heliport,Horseshoe Bend Heliport,43.9144,-116.197,2300,US-ID,Horseshoe Bend,1ID2,,1ID2
16913,22680,N48,heliport,Horsham Valley Airways Inc Heliport,40.2021,-75.1782,250,US-PA,Horsham,N48,,N48
16914,7088,0AR6,heliport,Ami National Park Medical Center Heliport,34.4815,-93.031,547,US-AR,Hot Springs,0AR6,,0AR6
16915,7700,11AR,heliport,CHI St. Vincent Hospital Hot Springs Heliport,34.4688,-93.0658,558,US-AR,Hot Springs,11AR,,11AR
16916,24510,SD23,heliport,Black Hills Health Care System Heliport,43.4374,-103.473,3528,US-SD,Hot Springs,SD23,,SD23
16917,8795,20LA,heliport,Leonard J. Chabert Medical Center Heliport,29.5708,-90.6898,5,US-LA,Houma,20LA,,20LA
16918,10557,3L1,closed,Charlie Hammonds Seaplane Base,29.5899,-90.7134,5,US-LA,Houma,,,
16919,13337,6LA2,closed,Division 'B' Office Heliport,29.5874,-90.7384,10,US-LA,Houma,,,
16920,13344,6LA9,heliport,Energy Heliport,29.5752,-90.7056,13,US-LA,Houma,6LA9,,6LA9
16921,15353,92LA,heliport,Terrebonne General Medical Center Heliport,29.5997,-90.719,12,US-LA,Houma,92LA,,92LA
16922,11486,80AK,seaplane_base,Morvro Lake Seaplane Base,61.602,-149.784,300,US-AK,Houston,80AK,,80AK
16923,22537,MU44,heliport,Texas County Memorial Hospital Heliport,37.317,-91.9615,1228,US-MO,Houston,MU44,,MU44
16924,6793,04TE,heliport,Veterans Affairs Medical Center Heliport,29.7002,-95.3874,49,US-TX,Houston,04TE,,04TE
16925,7533,0TA5,heliport,Metro Heli-Pad Heliport,29.6147,-95.3549,57,US-TX,Houston,0TA5,,0TA5
16926,7561,0TS3,heliport,Houston Heliport,29.8174,-95.6633,100,US-TX,Houston,0TS3,,0TS3
16927,7564,0TS6,heliport,Harris County Courthouse Heliport,29.7161,-95.4769,105,US-TX,Houston,0TS6,,0TS6
16928,7689,10TA,heliport,Bear Creek Heliport,29.7922,-95.6349,100,US-TX,Houston,10TA,,10TA
16929,7739,11TA,heliport,Conoco Heliport,29.7894,-95.6111,91,US-TX,Houston,11TA,,11TA
16930,7798,12TA,heliport,Channel Two Heliport,29.6902,-95.5277,72,US-TX,Houston,12TA,,12TA
16931,8666,1TA9,heliport,Ktrk Tv Station Heliport,29.7255,-95.4297,80,US-TX,Houston,1TA9,,1TA9
16932,8863,21TA,heliport,Cypress Fairbanks Medical Center Heliport,29.9261,-95.5894,125,US-TX,Houston,21TA,,21TA
16933,9030,24TE,heliport,Police Helicopter Patrol Heliport,29.6486,-95.2741,63,US-TX,Houston,24TE,,24TE
16934,9127,26TE,heliport,Parkview Center Hospital Heliport,29.8683,-95.4085,86,US-TX,Houston,26TE,,26TE
16935,9179,27TX,heliport,Charter Bank Building Heliport,29.7419,-95.4847,60,US-TX,Houston,27TX,,27TX
16936,9276,29TS,heliport,West Houston Medical Center Heliport,29.7286,-95.5944,81,US-TX,Houston,29TS,,29TS
16937,9982,31TE,heliport,Tenneco Lab Helistop,29.723,-95.4711,58,US-TX,Houston,31TE,,31TE
16938,10071,33TE,heliport,Sw Police Station Nr 4 Heliport,29.6886,-95.4519,55,US-TX,Houston,33TE,,33TE
16939,10165,35TE,heliport,Ne Police Station Nr 2 Heliport,29.8133,-95.3363,53,US-TX,Houston,35TE,,35TE
16940,10208,36TE,heliport,Nw Police Station Nr 5 Heliport,29.8569,-95.5394,101,US-TX,Houston,36TE,,36TE
16941,10301,38TA,heliport,Kurio Heliport,29.8019,-95.5655,110,US-TX,Houston,38TA,,38TA
16942,10302,38TE,heliport,John S Dunn Heliport,29.7139,-95.395,225,US-TX,Houston,38TE,,38TE
16943,10304,38TS,heliport,Steeplechase Heliport,29.9261,-95.5916,120,US-TX,Houston,38TS,,38TS
16944,10305,38TX,heliport,Lyndon B Johnson General Hospital Heliport,29.8127,-95.3113,40,US-TX,Houston,38TX,,38TX
16945,10351,39TS,heliport,Hearthstone Heliport,29.8797,-95.6308,125,US-TX,Houston,39TS,,39TS
16946,10801,3TE2,heliport,Texas Commerce Bank Building Heliport,29.7588,-95.3638,458,US-TX,Houston,3TE2,,3TE2
16947,10827,3TS8,heliport,Dailey Inc Heliport,29.7894,-95.2774,25,US-TX,Houston,3TS8,,3TS8
16948,11017,42TS,heliport,Papa Heliport,29.9877,-95.3544,98,US-TX,Houston,42TS,,42TS
16949,11054,43TE,heliport,Police Headquarters Heliport,29.7652,-95.3713,85,US-TX,Houston,43TE,,43TE
16950,11139,45TA,heliport,Spl Heliport,29.6591,-95.4288,63,US-TX,Houston,45TA,,45TA
16951,11740,4TS0,heliport,First City Financial Center Heliport,29.7538,-95.3655,482,US-TX,Houston,4TS0,,4TS0
16952,11741,4TS1,heliport,Pin Oak Stables Heliport,29.7233,-95.458,57,US-TX,Houston,4TS1,,4TS1
16953,11742,4TS2,heliport,Wilshire Place Heliport,29.8572,-95.5063,65,US-TX,Houston,4TS2,,4TS2
16954,11743,4TS4,heliport,Palm Petroleum Corporation Heliport,29.9752,-95.3688,95,US-TX,Houston,4TS4,,4TS4
16955,12885,62TS,heliport,Gateway Helistop,29.9336,-95.3335,100,US-TX,Houston,62TS,,62TS
16956,12924,63TS,heliport,The America Tower Heliport,29.7608,-95.3977,637,US-TX,Houston,63TS,,63TS
16957,12971,64TS,heliport,CHI Baylor St Luke's Medical Center Heliport,29.7077,-95.3993,165,US-TX,Houston,64TS,,64TS
16958,13047,66TS,heliport,Khou-Tv Heliport,29.7605,-95.3874,70,US-TX,Houston,66TS,,66TS
16959,13088,67TS,heliport,Aldine Heliport,29.928,-95.3558,88,US-TX,Houston,67TS,,67TS
16960,13539,6TA6,heliport,B & S Warehouse Heliport,29.7219,-95.5222,70,US-TX,Houston,6TA6,,6TA6
16961,13626,6XS6,closed,US Coast Guard Port Safety Station Heliport,29.7286,-95.2569,28,US-TX,Houston,,,
16962,13749,72TX,heliport,Johnson Space Center Heliport,29.5622,-95.0908,17,US-TX,Houston,72TX,,72TX
16963,14428,7TX6,heliport,Kemah Waterfront Heliport,29.5469,-95.0169,5,US-TX,Houston,7TX6,,7TX6
16964,14476,7XS8,heliport,Lift Crane Heliport,29.6372,-95.4572,65,US-TX,Houston,7XS8,,7XS8
16965,14477,7XS9,heliport,Pearce Industries Heliport,29.6502,-95.4605,65,US-TX,Houston,7XS9,,7XS9
16966,14509,80TA,heliport,Porta-Kamp 12th Street Heliport,29.7913,-95.4449,70,US-TX,Houston,80TA,,80TA
16967,14556,81XS,heliport,Post Oak Central Heliport,29.7291,-95.4647,148,US-TX,Houston,81XS,,81XS
16968,14581,82TA,heliport,Gellhorn Pad Heliport,29.7808,-95.2685,40,US-TX,Houston,82TA,,82TA
16969,14630,83XS,heliport,Ball Park Heliport,29.6747,-95.6183,90,US-TX,Houston,83XS,,83XS
16970,14661,84TA,heliport,Allied Northborough Heliport,29.9574,-95.4194,200,US-TX,Houston,84TA,,84TA
16971,14710,85XS,heliport,Marine Consultants Inc Heliport,29.7061,-95.2741,50,US-TX,Houston,85XS,,85XS
16972,14773,87TS,heliport,Star Houston Heliport,29.7836,-95.443,123,US-TX,Houston,87TS,,87TS
16973,15203,8TS4,heliport,Memorial City General Hospital Heliport,29.7807,-95.5452,88,US-TX,Houston,8TS4,,8TS4
16974,15543,97TA,heliport,Hickory Hollow Heliport,29.9261,-95.5236,80,US-TX,Houston,97TA,,97TA
16975,15966,9TA9,heliport,Delta Mechanical Inc Heliport,29.8522,-95.4085,73,US-TX,Houston,9TA9,,9TA9
16976,15996,9TX0,heliport,Houston Police Command Station Heliport,29.6566,-95.3202,40,US-TX,Houston,9TX0,,9TX0
16977,16061,9XS8,heliport,Goodson Honda Heliport,30.0,-95.4258,115,US-TX,Houston,9XS8,,9XS8
16978,24753,TA45,heliport,Eckels Heliport,29.8316,-95.6552,110,US-TX,Houston,TA45,,TA45
16979,24770,TA62,closed,Emergency-1 Houston Center Heliport,29.7566,-95.3624,680,US-TX,Houston,,,
16980,24799,TA92,closed,Rowan Heliport,29.6308,-95.2869,47,US-TX,Houston,,,
16981,24820,TE11,heliport,Life Flight/Refuel Heliport,29.5697,-95.4377,65,US-TX,Houston,TE11,,TE11
16982,25033,TS16,heliport,Lewis Electric Apparatus Repair Inc Heliport,29.7102,-95.2785,35,US-TX,Houston,TS16,,TS16
16983,25034,TS17,heliport,First Bank Plaza Garage Heliport,29.7344,-95.5008,105,US-TX,Houston,TS17,,TS17
16984,25036,TS19,heliport,Gws Inc Construction Heliport,29.6808,-95.4013,80,US-TX,Houston,TS19,,TS19
16985,25040,TS24,heliport,Westchase Heliport,29.7363,-95.5474,79,US-TX,Houston,TS24,,TS24
16986,25042,TS26,heliport,The Huntingdon Heliport,29.7472,-95.418,566,US-TX,Houston,TS26,,TS26
16987,25047,TS31,heliport,Transco Tower Garage Heliport,29.7369,-95.4616,99,US-TX,Houston,TS31,,TS31
16988,25049,TS33,heliport,Tex-Star Heliport,29.7822,-95.4174,83,US-TX,Houston,TS33,,TS33
16989,25050,TS34,heliport,Woodcreek-Shell Heliport,29.7891,-95.6086,90,US-TX,Houston,TS34,,TS34
16990,25053,TS37,heliport,Harris County Clay Road Courthouse Heliport,29.8344,-95.6555,115,US-TX,Houston,TS37,,TS37
16991,25097,TS81,closed,Town & Country Heliport,29.7836,-95.5558,90,US-TX,Houston,,,
16992,25098,TS82,heliport,Gulf Tower Heliport,29.7555,-95.3616,774,US-TX,Houston,TS82,,TS82
