,aqi_good_2013,aqi_bad_2013,State,County,aqi_good_2014,aqi_bad_2014,aqi_good_2015,aqi_bad_2015,aqi_good_2016,aqi_bad_2016,aqi_good_2017,aqi_bad_2017
225,0.8461538461538461,0.0,Illinois,Champaign,0.8246575342465754,0.0,0.7616438356164383,0.0,0.825136612021858,0.0,0.7582417582417582,0.0
226,0.9178743961352657,0.0,Illinois,Clark,0.8767772511848341,0.0,0.8666666666666667,0.0,0.8620689655172413,0.0,0.8444444444444444,0.0
227,0.3863013698630137,0.0,Illinois,Cook,0.36164383561643837,0.0,0.4273972602739726,0.0,0.4890710382513661,0.0,0.4542124542124542,0.0
228,0.7342192691029901,0.0,Illinois,DuPage,0.8290598290598291,0.0,0.8416988416988417,0.0,0.8049792531120332,0.0,0.7567567567567568,0.0
229,0.863849765258216,0.0,Illinois,Effingham,0.8820754716981132,0.0,0.9064039408866995,0.0,0.8457943925233645,0.0,0.8215962441314554,0.0
230,0.8333333333333334,0.0,Illinois,Hamilton,0.8008658008658008,0.0,0.8390804597701149,0.0,0.7964912280701755,0.0,0.7655677655677655,0.0
231,0.7962085308056872,0.0,Illinois,Jersey,0.7982832618025751,0.0,0.8583333333333333,0.0,0.7932203389830509,0.0,0.7330316742081447,0.0
232,0.8958990536277602,0.0,Illinois,Jo Daviess,0.9178470254957507,0.0,0.944954128440367,0.0,0.9457142857142857,0.0,0.9212962962962963,0.0
233,0.9435736677115988,0.0,Illinois,Kane,0.8925619834710744,0.0,0.8650137741046832,0.0,0.8523676880222841,0.0,0.7931034482758621,0.0
234,1.0,0.0,Illinois,La Salle,1.0,0.0,1.0,0.0,1.0,0.0,0.9963369963369964,0.0
235,0.8689458689458689,0.0,Illinois,Lake,0.8929577464788733,0.0,0.9171270718232044,0.0,0.884393063583815,0.0,0.8475836431226765,0.0
236,0.7972602739726027,0.0,Illinois,Macon,0.6986301369863014,0.0,0.736986301369863,0.0,0.8005464480874317,0.0,0.8351648351648352,0.0
237,0.9041095890410958,0.0,Illinois,Macoupin,0.9385474860335196,0.0,0.9506849315068493,0.0,0.9419889502762431,0.0,0.9044117647058824,0.0
238,0.5123287671232877,0.0,Illinois,Madison,0.5643835616438356,0.0,0.663013698630137,0.0,0.6584699453551912,0.0,0.5787545787545788,0.0
239,0.7728531855955678,0.0,Illinois,McHenry,0.8131868131868132,0.0,0.695054945054945,0.0,0.8480662983425414,0.0,0.7490636704119851,0.0
240,0.8535211267605634,0.0,Illinois,McLean,0.8732782369146006,0.0,0.8925619834710744,0.0,0.8442622950819673,0.0,0.7830882352941176,0.0
241,0.673972602739726,0.0,Illinois,Peoria,0.726027397260274,0.0,0.736986301369863,0.0,0.7513661202185792,0.0,0.717948717948718,0.0
242,0.914364640883978,0.0,Illinois,Randolph,0.8130563798219584,0.0,0.8983516483516484,0.0,0.8135593220338984,0.0,0.663003663003663,0.0
