,COUNTY,NAME,ST,Population,Num_household,Household_size,Age25_over,Num_pov_det,Num_in_pov,Median_hhinc,Incpc,median_rent_value,median_home_value,state,county,Pov_rate
1690,073,"Gosper County, Nebraska",31,516,260,789,1391,1929,110,54375.0,27402,427.0,108500.0,31,073,0.05702436495593572
1691,075,"Grant County, Nebraska",31,294,162,299,525,737,98,44750.0,21782,425.0,50800.0,31,075,0.13297150610583447
1692,077,"Greeley County, Nebraska",31,859,437,995,1723,2440,243,42904.0,23333,360.0,59600.0,31,077,0.09959016393442623
1693,079,"Hall County, Nebraska",31,5518,2273,22433,39038,59572,9092,49252.0,23995,521.0,122500.0,31,079,0.15262203719868395
1694,081,"Hamilton County, Nebraska",31,1952,807,3649,6178,8936,780,59311.0,30424,435.0,111600.0,31,081,0.08728737690241718
1695,083,"Harlan County, Nebraska",31,925,553,1555,2518,3399,450,46766.0,26139,350.0,78200.0,31,083,0.1323918799646955
1696,085,"Hayes County, Nebraska",31,332,158,482,806,1084,68,44500.0,26221,336.0,73500.0,31,085,0.06273062730627306
1697,087,"Hitchcock County, Nebraska",31,888,472,1342,2087,2818,490,39231.0,23152,338.0,59100.0,31,087,0.17388218594748048
1698,089,"Holt County, Nebraska",31,2145,1013,4520,7241,10206,1209,46728.0,25672,397.0,95600.0,31,089,0.11845972957084068
1699,091,"Hooker County, Nebraska",31,230,120,312,546,652,123,37317.0,22949,388.0,70000.0,31,091,0.18865030674846625
1700,093,"Howard County, Nebraska",31,1388,658,2560,4441,6318,658,50030.0,26658,364.0,109200.0,31,093,0.1041468819246597
1701,095,"Jefferson County, Nebraska",31,1473,754,3359,5318,7297,909,43008.0,25469,330.0,71000.0,31,095,0.12457174181170344
1702,097,"Johnson County, Nebraska",31,1319,557,1886,3757,4004,471,45429.0,21488,384.0,76800.0,31,097,0.11763236763236763
1703,099,"Kearney County, Nebraska",31,1121,480,2767,4544,6435,408,51934.0,27360,485.0,109900.0,31,099,0.06340326340326341
1704,101,"Keith County, Nebraska",31,1274,679,3905,5976,8024,931,41781.0,26422,395.0,99700.0,31,101,0.11602691924227318
1705,103,"Keya Paha County, Nebraska",31,287,170,343,541,710,106,38625.0,26666,265.0,74400.0,31,103,0.14929577464788732
1706,105,"Kimball County, Nebraska",31,672,323,1574,2614,3652,496,40242.0,24255,450.0,80100.0,31,105,0.13581599123767799
1707,107,"Knox County, Nebraska",31,2835,1342,3716,5962,8297,1117,45411.0,26560,315.0,81200.0,31,107,0.13462697360491743
1708,109,"Lancaster County, Nebraska",31,27048,10662,117667,184111,284647,41796,51830.0,27764,619.0,152900.0,31,109,0.14683450027578018
1709,111,"Lincoln County, Nebraska",31,4268,1809,15010,24406,35106,4488,50194.0,27056,501.0,114200.0,31,111,0.127841394633396
1710,113,"Logan County, Nebraska",31,333,157,365,572,830,91,48281.0,25920,331.0,114300.0,31,113,0.10963855421686747
1711,115,"Loup County, Nebraska",31,244,145,258,419,548,68,55417.0,27794,246.0,96300.0,31,115,0.12408759124087591
1712,117,"McPherson County, Nebraska",31,146,75,197,327,433,64,54306.0,27364,369.0,133300.0,31,117,0.14780600461893764
1713,119,"Madison County, Nebraska",31,4169,1776,14007,22886,34037,5119,50218.0,26083,478.0,118300.0,31,119,0.15039515821018304
1714,121,"Merrick County, Nebraska",31,1535,685,3325,5430,7505,667,51012.0,26136,419.0,85600.0,31,121,0.08887408394403731
1715,123,"Morrill County, Nebraska",31,979,453,1981,3356,4709,550,45910.0,24869,464.0,80600.0,31,123,0.1167976215757061
1716,125,"Nance County, Nebraska",31,844,409,1548,2574,3542,490,42500.0,25479,356.0,78400.0,31,125,0.1383399209486166
1717,127,"Nemaha County, Nebraska",31,1345,623,2877,4682,6670,574,49656.0,27087,461.0,102200.0,31,127,0.08605697151424288
1718,129,"Nuckolls County, Nebraska",31,1069,558,2068,3240,4258,501,40488.0,24447,310.0,54500.0,31,129,0.11766087364960075
1719,131,"Otoe County, Nebraska",31,2514,1114,6447,10843,15530,1696,50275.0,26032,485.0,115800.0,31,131,0.10920798454603993
1720,133,"Pawnee County, Nebraska",31,764,417,1261,1973,2688,446,41161.0,29030,305.0,63800.0,31,133,0.16592261904761904
1721,135,"Perkins County, Nebraska",31,703,343,1243,2057,2872,198,55893.0,29171,468.0,97700.0,31,135,0.06894150417827298
1722,137,"Phelps County, Nebraska",31,1644,699,3728,6338,8901,706,50404.0,26697,439.0,110000.0,31,137,0.07931693068194585
1723,139,"Pierce County, Nebraska",31,1782,784,2940,4880,7007,417,54482.0,26668,377.0,98500.0,31,139,0.059511916654773796
1724,141,"Platte County, Nebraska",31,3690,1536,12707,21248,32096,2728,56318.0,25869,514.0,125200.0,31,141,0.08499501495513459
1725,143,"Polk County, Nebraska",31,1555,741,2179,3676,5147,389,57312.0,30428,381.0,103400.0,31,143,0.07557800660578978
1726,145,"Red Willow County, Nebraska",31,1223,567,4651,7391,10553,1118,42931.0,23387,383.0,86100.0,31,145,0.10594143845352033
1727,147,"Richardson County, Nebraska",31,1474,734,3761,5953,8040,1557,42750.0,25358,318.0,72000.0,31,147,0.19365671641791044
1728,149,"Rock County, Nebraska",31,453,247,690,1053,1341,162,48456.0,29205,318.0,70800.0,31,149,0.12080536912751678
1729,151,"Saline County, Nebraska",31,2275,948,5104,8737,13298,1492,51738.0,21955,514.0,95700.0,31,151,0.1121973229057001
1730,153,"Sarpy County, Nebraska",31,15838,5922,61983,106521,167501,10684,70543.0,30902,748.0,163800.0,31,153,0.06378469382272345
1731,155,"Saunders County, Nebraska",31,4032,1724,8055,14171,20605,2001,60854.0,29637,540.0,150600.0,31,155,0.09711235137102645
1732,157,"Scotts Bluff County, Nebraska",31,3996,1772,14755,24492,35668,4877,45992.0,25064,490.0,107700.0,31,157,0.13673320623528093
1733,159,"Seward County, Nebraska",31,3243,1280,6348,10783,15543,1467,59662.0,28124,498.0,147800.0,31,159,0.09438332368268675
1734,161,"Sheridan County, Nebraska",31,1094,592,2259,3790,5191,857,41985.0,23734,354.0,70200.0,31,161,0.1650934309381622
1735,163,"Sherman County, Nebraska",31,875,463,1377,2263,3047,411,46366.0,26416,342.0,86600.0,31,163,0.13488677387594356
1736,165,"Sioux County, Nebraska",31,352,209,549,899,1249,156,41215.0,27216,419.0,89600.0,31,165,0.12489991993594876
1737,167,"Stanton County, Nebraska",31,1191,512,2323,4018,6067,701,53416.0,27463,426.0,103400.0,31,167,0.11554310202736114
1738,169,"Thayer County, Nebraska",31,1658,823,2341,3781,5029,604,45741.0,29120,335.0,64700.0,31,169,0.12010340027838537
1739,171,"Thomas County, Nebraska",31,271,138,300,480,674,55,51000.0,30475,303.0,84300.0,31,171,0.08160237388724036
1740,173,"Thurston County, Nebraska",31,2426,927,2084,3796,6830,2090,41266.0,18529,285.0,68600.0,31,173,0.30600292825768666
1741,175,"Valley County, Nebraska",31,992,479,1897,2990,4176,540,44612.0,25951,334.0,84700.0,31,175,0.12931034482758622
1742,177,"Washington County, Nebraska",31,2492,1009,8034,13633,19879,1880,65370.0,31151,571.0,175800.0,31,177,0.09457216157754414
1743,179,"Wayne County, Nebraska",31,1479,545,3500,5193,8184,1115,54159.0,26031,404.0,116100.0,31,179,0.13624144672531768
1744,181,"Webster County, Nebraska",31,1091,557,1552,2604,3572,459,40256.0,22385,289.0,77600.0,31,181,0.12849944008958566
1745,183,"Wheeler County, Nebraska",31,318,210,389,632,847,61,46394.0,30126,332.0,88100.0,31,183,0.07201889020070838
1746,185,"York County, Nebraska",31,2314,982,5604,9399,12956,1393,51802.0,27646,467.0,117600.0,31,185,0.1075177523927138
1747,001,"Churchill County, Nevada",32,2059,903,9475,16254,23873,3802,47415.0,24202,657.0,151000.0,32,001,0.1592594144012064
1748,003,"Clark County, Nevada",32,137099,59968,724446,1361667,2010481,315358,51575.0,26048,848.0,170400.0,32,003,0.15685699093898425
1749,005,"Douglas County, Nevada",32,4916,2516,19779,35422,46906,4984,58535.0,33057,888.0,272000.0,32,005,0.1062550633181256
1750,007,"Elko County, Nevada",32,4122,1689,17696,32112,50786,5574,71799.0,29988,749.0,184600.0,32,007,0.10975465679517978
1751,009,"Esmeralda County, Nevada",32,184,187,483,843,1133,194,39271.0,20984,350.0,79800.0,32,009,0.17122683142100617
1752,011,"Eureka County, Nevada",32,159,101,767,1241,1664,162,60250.0,30459,438.0,93100.0,32,011,0.09735576923076923
1753,013,"Humboldt County, Nevada",32,1305,583,6149,10768,16825,1762,65212.0,27255,674.0,159900.0,32,013,0.10472511144130758
1754,015,"Lander County, Nevada",32,441,176,2114,3812,5892,676,78190.0,29390,583.0,109500.0,32,015,0.11473183978275628
1755,017,"Lincoln County, Nevada",32,397,179,1883,3492,4819,631,44866.0,23924,478.0,128900.0,32,017,0.13094002905167046
1756,019,"Lyon County, Nevada",32,3336,1431,19524,36096,51306,8482,47255.0,23173,719.0,131700.0,32,019,0.1653217947218649
1757,021,"Mineral County, Nevada",32,618,335,1990,3414,4482,907,38923.0,24146,412.0,83800.0,32,021,0.20236501561802767
1758,023,"Nye County, Nevada",32,2441,1219,17427,31997,42101,7658,41712.0,23085,598.0,105900.0,32,023,0.18189591696159235
1759,027,"Pershing County, Nevada",32,1056,237,2083,5013,4749,832,45230.0,17332,513.0,105200.0,32,027,0.175194777847968
1760,029,"Storey County, Nevada",32,360,164,1767,3302,3915,293,64832.0,35115,630.0,177000.0,32,029,0.0748403575989783
1761,031,"Washoe County, Nevada",32,30781,13406,166345,293259,429243,65248,52870.0,28757,775.0,213100.0,32,031,0.15200713814785563
1762,033,"White Pine County, Nevada",32,1264,439,3187,6976,8591,987,57122.0,24359,621.0,124900.0,32,033,0.11488767314631591
1763,510,"Carson City, Nevada",32,4406,1760,21594,38569,52414,8787,47668.0,26127,719.0,186000.0,32,510,0.16764604876559697
1764,001,"Belknap County, New Hampshire",33,5008,2706,24597,44039,59387,6214,62159.0,31644,814.0,219600.0,33,001,0.10463569468065402
1765,003,"Carroll County, New Hampshire",33,4849,3374,21206,36319,46973,4484,53306.0,32612,737.0,222300.0,33,003,0.0954590935218104
1766,005,"Cheshire County, New Hampshire",33,8844,3861,30638,52285,71597,8467,57782.0,30181,812.0,188800.0,33,005,0.11825914493624035
1767,007,"Coos County, New Hampshire",33,5708,3749,14198,24070,30287,4257,42312.0,24546,578.0,123500.0,33,007,0.14055535378215075
1768,009,"Grafton County, New Hampshire",33,12181,6428,35035,61450,82743,9609,55762.0,32469,792.0,211500.0,33,009,0.11613066966389907
1769,011,"Hillsborough County, New Hampshire",33,32147,12977,155208,278907,395711,34681,71244.0,35242,942.0,245700.0,33,011,0.08764224396087043
1770,013,"Merrimack County, New Hampshire",33,15099,6287,56705,103146,141025,12840,65983.0,32020,827.0,225200.0,33,013,0.09104768658039354
1771,015,"Rockingham County, New Hampshire",33,23964,9878,118095,212961,296516,16192,81198.0,40469,998.0,282500.0,33,015,0.05460750853242321
1772,017,"Strafford County, New Hampshire",33,9919,3770,47149,80575,116666,12997,60711.0,29917,855.0,216500.0,33,017,0.1114034937342499
1773,019,"Sullivan County, New Hampshire",33,5102,2536,17420,31393,42387,4099,56032.0,29004,742.0,171000.0,33,019,0.09670417816783448
1774,001,"Atlantic County, New Jersey",34,22247,10139,101818,187414,269407,40868,54461.0,28005,893.0,225600.0,34,001,0.1516961326171926
1775,003,"Bergen County, New Jersey",34,67936,25722,335550,650522,915596,67959,85806.0,44002,1220.0,441100.0,34,003,0.07422378428914063
1776,005,"Burlington County, New Jersey",34,40297,15699,164659,311645,438211,27881,78621.0,37255,1058.0,245000.0,34,005,0.06362460093425314
1777,007,"Camden County, New Jersey",34,41984,16994,186101,346315,505061,66802,62185.0,30822,837.0,196800.0,34,007,0.13226521152890444
1778,009,"Cape May County, New Jersey",34,9570,7968,40412,70660,93500,9744,57637.0,33028,886.0,299700.0,34,009,0.1042139037433155
1779,011,"Cumberland County, New Jersey",34,14658,5200,50368,105641,144303,25760,49984.0,22417,790.0,162400.0,34,011,0.17851326722244168
1780,013,"Essex County, New Jersey",34,60770,24584,278085,524610,772698,133788,53976.0,32708,931.0,356600.0,34,013,0.17314397086571987
1781,015,"Gloucester County, New Jersey",34,24714,9337,104268,196038,286000,23200,76727.0,34025,914.0,214500.0,34,015,0.08111888111888112
1782,017,"Hudson County, New Jersey",34,46826,19749,249584,466297,656054,114900,59741.0,33185,1084.0,335300.0,34,017,0.17513802217500388
1783,019,"Hunterdon County, New Jersey",34,12423,4758,46899,88556,122125,5379,105444.0,51353,1181.0,390900.0,34,019,0.04404503582395087
1784,021,"Mercer County, New Jersey",34,26523,9939,130546,247262,351951,40354,72804.0,37680,976.0,276500.0,34,021,0.11465800637020494
1785,023,"Middlesex County, New Jersey",34,66390,23551,282058,563333,802875,70908,79593.0,34674,1176.0,323300.0,34,023,0.0883176085941149
1786,025,"Monmouth County, New Jersey",34,51405,20875,233105,434934,622799,46492,85242.0,43469,1119.0,385100.0,34,025,0.07465008774901694
1787,027,"Morris County, New Jersey",34,39518,14875,180093,345850,490485,22068,100214.0,49552,1235.0,423400.0,34,027,0.044992201596379094
1788,029,"Ocean County, New Jersey",34,45538,21779,222494,402477,575934,64795,61994.0,31200,1133.0,262700.0,34,029,0.11250421055190352
1789,031,"Passaic County, New Jersey",34,33588,12390,161318,331616,499431,83203,59739.0,27643,1032.0,336100.0,34,031,0.1665955857766138
1790,033,"Salem County, New Jersey",34,7621,3175,24347,45003,63755,8602,61831.0,29712,782.0,187800.0,34,033,0.13492275115677202
1791,035,"Somerset County, New Jersey",34,24903,9461,115998,227726,327057,16479,100667.0,48791,1252.0,399000.0,34,035,0.05038571258221044
1792,037,"Sussex County, New Jersey",34,14738,5928,53941,101656,144415,8237,86565.0,38810,1035.0,270600.0,34,037,0.05703701139078351
1793,039,"Union County, New Jersey",34,38660,14627,186175,369180,541847,59034,69594.0,35308,1033.0,345500.0,34,039,0.10894957432633197
1794,041,"Warren County, New Jersey",34,11020,4301,41667,74760,105364,8394,70471.0,34136,906.0,255300.0,34,041,0.07966667932121028
1795,001,"Bernalillo County, New Mexico",35,44903,19915,263270,451402,665269,128917,47725.0,26765,695.0,185500.0,35,001,0.1937817634671088
1796,003,"Catron County, New Mexico",35,278,425,1387,2822,3574,615,42973.0,20685,279.0,166000.0,35,003,0.17207610520425293
1797,005,"Chaves County, New Mexico",35,5224,2055,23422,41078,63966,14013,40630.0,20559,558.0,99700.0,35,005,0.21906950567488978
1798,006,"Cibola County, New Mexico",35,2799,1191,8533,18155,25540,7489,34565.0,16072,430.0,88200.0,35,006,0.2932263116679718
1799,007,"Colfax County, New Mexico",35,1390,1053,5546,9474,12528,2490,32380.0,20534,443.0,117700.0,35,007,0.19875478927203066
1800,009,"Curry County, New Mexico",35,3833,1623,18162,30415,49346,10338,41084.0,21929,614.0,125600.0,35,009,0.209500263445872
1801,011,"De Baca County, New Mexico",35,275,176,520,1385,1995,454,32500.0,24370,199.0,67000.0,35,011,0.22756892230576442
1802,013,"Doña Ana County, New Mexico",35,12625,4826,74762,127379,208923,58846,38853.0,20129,591.0,138100.0,35,013,0.2816635794048525
1803,015,"Eddy County, New Mexico",35,3619,1521,20638,36145,55042,6237,56618.0,28308,643.0,124800.0,35,015,0.11331346971403655
1804,017,"Grant County, New Mexico",35,2249,1094,12032,20517,28530,5940,38311.0,23011,504.0,132800.0,35,017,0.2082018927444795
1805,019,"Guadalupe County, New Mexico",35,442,301,1192,3290,3922,552,30772.0,16820,458.0,82200.0,35,019,0.14074451810300867
1806,021,"Harding County, New Mexico",35,252,236,189,427,565,59,33393.0,22946,413.0,65500.0,35,021,0.10442477876106195
1807,023,"Hidalgo County, New Mexico",35,624,325,1828,3076,4523,1054,34444.0,18871,384.0,78200.0,35,023,0.2330311739995578
1808,025,"Lea County, New Mexico",35,5147,1981,21449,40910,65898,9859,57533.0,23804,624.0,108600.0,35,025,0.1496100033384928
1809,027,"Lincoln County, New Mexico",35,1364,997,8479,15024,19790,3271,40708.0,25756,603.0,161900.0,35,027,0.1652854977261243
1810,028,"Los Alamos County, New Mexico",35,1395,631,7615,12713,17842,1092,101934.0,51148,820.0,274200.0,35,028,0.06120390090796996
1811,029,"Luna County, New Mexico",35,1739,841,9044,15965,24422,7236,27476.0,15078,425.0,81900.0,35,029,0.29629023012038325
1812,031,"McKinley County, New Mexico",35,11308,5576,18449,43015,73365,27493,28772.0,12614,408.0,68300.0,35,031,0.37474272473250186
1813,033,"Mora County, New Mexico",35,301,275,1654,3168,4660,1092,23822.0,15591,420.0,84300.0,35,033,0.23433476394849787
1814,035,"Otero County, New Mexico",35,4778,2181,23668,42102,62342,14387,39775.0,19457,610.0,101800.0,35,035,0.23077540021173526
1815,037,"Quay County, New Mexico",35,902,659,3347,6119,8663,1484,29113.0,17335,371.0,76300.0,35,037,0.17130324368001848
1816,039,"Rio Arriba County, New Mexico",35,5113,2857,13730,26809,39645,9413,36098.0,19678,487.0,155900.0,35,039,0.23743221087148442
1817,041,"Roosevelt County, New Mexico",35,1865,739,7139,11176,18690,4918,35546.0,18187,516.0,118500.0,35,041,0.26313536650615305
1818,043,"Sandoval County, New Mexico",35,13695,5474,47931,91188,135588,19305,58982.0,26742,849.0,177400.0,35,043,0.14237985662448005
1819,045,"San Juan County, New Mexico",35,13301,5903,40643,78855,123395,24755,48671.0,22460,612.0,145400.0,35,045,0.20061590826208517
1820,047,"San Miguel County, New Mexico",35,1791,981,10788,19538,27274,8093,29237.0,17849,483.0,121200.0,35,047,0.296729485957322
1821,049,"Santa Fe County, New Mexico",35,16214,8031,61179,106755,144277,22477,54315.0,33044,831.0,275200.0,35,049,0.15579059725389355
1822,051,"Sierra County, New Mexico",35,871,620,5044,9015,11348,2360,29356.0,18982,443.0,98800.0,35,051,0.20796616143813887
1823,053,"Socorro County, New Mexico",35,1184,818,4947,11277,17018,4278,34037.0,18553,453.0,117800.0,35,053,0.2513808908214831
1824,055,"Taos County, New Mexico",35,3153,2245,13224,24358,32729,7909,36582.0,22358,604.0,216200.0,35,055,0.24165113507898195
1825,057,"Torrance County, New Mexico",35,1298,725,5370,10949,14958,4833,32083.0,18300,522.0,106400.0,35,057,0.3231046931407942
1826,059,"Union County, New Mexico",35,634,347,1559,3116,3705,498,36070.0,21705,531.0,87400.0,35,059,0.13441295546558704
1827,061,"Valencia County, New Mexico",35,5207,2086,26863,50205,74345,17604,41703.0,19412,592.0,131900.0,35,061,0.23678794807989778
1828,001,"Albany County, New York",36,24553,10443,123451,204024,291838,39349,59887.0,32779,792.0,208400.0,36,001,0.13483165317744777
1829,003,"Allegany County, New York",36,10694,5220,18285,30568,43104,7285,42776.0,20940,462.0,70300.0,36,003,0.16900983667409056
1830,005,"Bronx County, New York",36,91893,34734,484902,895181,1392596,427574,34299.0,18456,959.0,363400.0,36,005,0.3070337700237542
1831,007,"Broome County, New York",36,18679,8094,79132,131269,188107,33615,46261.0,25105,595.0,109900.0,36,007,0.17870148373000472
1832,009,"Cattaraugus County, New York",36,14851,7198,31635,53408,76421,13954,42601.0,22336,460.0,84600.0,36,009,0.1825937896651444
1833,011,"Cayuga County, New York",36,12390,5470,30972,55593,75170,9010,52082.0,25786,557.0,113600.0,36,011,0.11986164693361713
1834,013,"Chautauqua County, New York",36,17271,7904,53546,90321,126525,23894,42993.0,22903,472.0,84500.0,36,013,0.18884805374431932
1835,015,"Chemung County, New York",36,9167,3694,35167,60733,82553,13044,50320.0,26262,594.0,100400.0,36,015,0.15800758300728018
1836,017,"Chenango County, New York",36,7905,3954,19641,34918,48794,7741,45668.0,23036,512.0,91700.0,36,017,0.1586465549042915
1837,019,"Clinton County, New York",36,8739,3454,31898,55148,73807,12163,49930.0,24941,636.0,124200.0,36,019,0.16479466717249042
1838,021,"Columbia County, New York",36,7525,3683,25235,45591,60195,7067,59105.0,32851,725.0,222100.0,36,021,0.11740177755627544
